STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
        183;2024102318;    9;    8.9;  93.0;eor
        183;2024102406;    9;    6.3;  99.0;eor
        183;2024102412;    9;   12.2;  85.0;eor
        183;2024102418;    9;   10.8;  95.0;eor
        183;2024102506;    9;    9.4;  90.0;eor
        183;2024102512;    9;   12.4;  83.0;eor
        183;2024102518;    9;   11.3;  96.0;eor
        183;2024102606;    9;    9.9;  99.0;eor
        183;2024102612;    9;   12.7;  92.0;eor
        183;2024102618;    9;   10.9;  99.0;eor
        183;2024102706;    9;   11.7;  90.0;eor
        183;2024102712;    9;   12.2;  95.0;eor
        183;2024102718;    9;   12.3;  89.0;eor
        183;2024102806;    9;    8.2;  96.0;eor
        183;2024102812;    9;   11.7;  90.0;eor
        183;2024102818;    9;   11.0;  98.0;eor
        183;2024102906;    9;   12.4; 100.0;eor
        183;2024102912;    9;   12.8;  98.0;eor
        183;2024102918;    9;   12.6;  99.0;eor
        183;2024103006;    9;   12.5;  93.0;eor
        183;2024103012;    9;   11.9;  82.0;eor
        183;2024103018;    9;   11.3;  76.0;eor
        183;2024103106;    9;   10.7;  85.0;eor
        183;2024103112;    9;   11.7;  91.0;eor
        183;2024103118;    9;   12.1;  92.0;eor
        183;2024110106;    9;   12.4;  88.0;eor
        183;2024110112;    9;   13.0;  89.0;eor
        183;2024110118;    9;   12.6;  93.0;eor
        183;2024110206;    9;    6.3;  52.0;eor
        183;2024110212;    9;    8.5;  43.0;eor
        183;2024110218;    9;    4.0;  69.0;eor
        183;2024110306;    9;    8.0;  71.0;eor
        183;2024110312;    9;    9.3;  81.0;eor
        183;2024110318;    9;   11.5;  82.0;eor
        183;2024110406;    9;   10.8;  98.0;eor
        183;2024110412;    9;   11.7;  88.0;eor
        183;2024110418;    9;   10.6;  97.0;eor
        183;2024110506;    9;    9.4;  80.0;eor
        183;2024110512;    9;    8.8;  80.0;eor
        183;2024110518;    9;    8.1;  85.0;eor
        183;2024110606;    9;    6.9;  87.0;eor
        183;2024110612;    9;    7.5;  86.0;eor
        183;2024110618;    9;    7.5;  84.0;eor
        183;2024110706;    9;    7.4;  89.0;eor
        183;2024110712;    9;    8.5;  89.0;eor
        183;2024110718;    9;    9.6;  85.0;eor
        183;2024110806;    9;    9.3;  91.0;eor
        183;2024110812;    9;    8.3;  80.0;eor
        183;2024110818;    9;    6.8;  80.0;eor
        183;2024110906;    9;    5.3;  88.0;eor
        183;2024110912;    9;    5.6;  88.0;eor
        183;2024110918;    9;    5.1;  89.0;eor
        183;2024111006;    9;    4.2;  89.0;eor
        183;2024111012;    9;    2.1;  96.0;eor
        183;2024111018;    9;    2.6;  97.0;eor
        183;2024111106;    9;    4.3;  95.0;eor
        183;2024111112;    9;    6.3;  90.0;eor
        183;2024111118;    9;    6.1;  92.0;eor
        183;2024111206;    9;    6.0;  95.0;eor
        183;2024111212;    9;    7.6;  91.0;eor
        183;2024111218;    9;    7.0;  85.0;eor
        183;2024111306;    9;    6.0;  90.0;eor
        183;2024111312;    9;    7.4;  87.0;eor
        183;2024111318;    9;    6.3;  96.0;eor
        183;2024111406;    9;    9.0;  79.0;eor
        183;2024111412;    9;    9.6;  82.0;eor
        183;2024111418;    9;    8.3;  77.0;eor
        183;2024111506;    9;    7.8;  89.0;eor
        183;2024111512;    9;    9.3;  91.0;eor
        183;2024111518;    9;   10.4;  96.0;eor
        183;2024111606;    9;    8.6;  79.0;eor
        183;2024111612;    9;    8.5;  79.0;eor
        183;2024111618;    9;    7.3;  95.0;eor
        183;2024111706;    9;    8.0;  73.0;eor
        183;2024111712;    9;    6.8;  80.0;eor
        183;2024111718;    9;    7.0;  76.0;eor
        183;2024111806;    9;    4.5;  87.0;eor
        183;2024111812;    9;    6.3;  80.0;eor
        183;2024111818;    9;    5.9;  73.0;eor
        183;2024111906;    9;    2.1;  95.0;eor
        183;2024111912;    9;    3.4;  85.0;eor
        183;2024111918;    9;    3.8;  88.0;eor
        183;2024112006;    9;    3.5;  73.0;eor
        183;2024112012;    9;    4.2;  63.0;eor
        183;2024112018;    9;    2.3;  81.0;eor
        183;2024112106;    9;    3.3;  65.0;eor
        183;2024112112;    9;    0.8;  95.0;eor
        183;2024112118;    9;    1.1;  90.0;eor
        183;2024112206;    9;    0.6;  82.0;eor
        183;2024112212;    9;    2.0;  74.0;eor
        183;2024112218;    9;    1.9;  91.0;eor
        183;2024112306;    9;    4.2;  69.0;eor
        183;2024112312;    9;    5.3;  77.0;eor
        183;2024112318;    9;    2.7;  88.0;eor
        183;2024112406;    9;    3.4;  95.0;eor
        183;2024112412;    9;    7.5;  97.0;eor
        183;2024112418;    9;   10.5;  79.0;eor
        183;2024112506;    9;   11.2;  70.0;eor
        183;2024112512;    9;   12.8;  65.0;eor
        183;2024112518;    9;   12.7;  65.0;eor
        183;2024112606;    9;    7.8;  89.0;eor
        183;2024112612;    9;    9.0;  75.0;eor
        183;2024112618;    9;    7.1;  85.0;eor
        183;2024112706;    9;    4.6;  95.0;eor
        183;2024112712;    9;    5.3;  92.0;eor
        183;2024112718;    9;    5.7;  86.0;eor
        183;2024112806;    9;    6.8;  89.0;eor
        183;2024112812;    9;    7.5;  89.0;eor
        183;2024112818;    9;    6.6;  84.0;eor
        183;2024112906;    9;    4.3;  83.0;eor
        183;2024112912;    9;    4.8;  81.0;eor
        183;2024112918;    9;    4.9;  81.0;eor
        183;2024113006;    9;    2.8;  87.0;eor
        183;2024113012;    9;    4.8;  73.0;eor
        183;2024113018;    9;    2.8;  82.0;eor
        183;2024120106;    9;    0.9;  91.0;eor
        183;2024120112;    9;    4.2;  76.0;eor
        183;2024120118;    9;    3.1;  82.0;eor
        183;2024120206;    9;    2.1;  86.0;eor
        183;2024120212;    9;    4.8;  93.0;eor
        183;2024120218;    9;    5.7;  97.0;eor
        183;2024120306;    9;    6.8;  98.0;eor
        183;2024120312;    9;    7.3;  91.0;eor
        183;2024120318;    9;    6.3;  90.0;eor
        183;2024120406;    9;    5.2;  91.0;eor
        183;2024120412;    9;    4.7;  91.0;eor
        183;2024120418;    9;    5.4;  93.0;eor
        183;2024120506;    9;    3.3;  97.0;eor
        183;2024120512;    9;    4.4;  93.0;eor
        183;2024120518;    9;    3.4;  87.0;eor
        183;2024120606;    9;    3.1;  90.0;eor
        183;2024120612;    9;    3.2;  91.0;eor
        183;2024120618;    9;    4.1;  85.0;eor
        183;2024120706;    9;    3.5;  97.0;eor
        183;2024120712;    9;    5.0;  93.0;eor
        183;2024120718;    9;    6.0;  84.0;eor
        183;2024120806;    9;    5.7;  83.0;eor
        183;2024120812;    9;    5.9;  83.0;eor
        183;2024120818;    9;    6.2;  86.0;eor
        183;2024120906;    9;    6.3;  83.0;eor
        183;2024120912;    9;    6.0;  78.0;eor
        183;2024120918;    9;    5.6;  80.0;eor
        183;2024121006;    9;    5.1;  79.0;eor
        183;2024121012;    9;    5.3;  79.0;eor
        183;2024121018;    9;    4.6;  81.0;eor
        183;2024121106;    9;    1.8;  90.0;eor
        183;2024121112;    9;    2.0;  85.0;eor
        183;2024121118;    9;    2.6;  86.0;eor
        183;2024121206;    9;    5.4;  80.0;eor
        183;2024121212;    9;    5.8;  79.0;eor
        183;2024121218;    9;    2.5;  86.0;eor
        183;2024121306;    9;    2.5;  88.0;eor
        183;2024121312;    9;    2.9;  82.0;eor
        183;2024121318;    9;    1.8;  81.0;eor
        183;2024121406;    9;   -0.2;  89.0;eor
        183;2024121412;    9;    0.1;  96.0;eor
        183;2024121418;    9;    5.6;  90.0;eor
        183;2024121506;    9;    5.0;  82.0;eor
        183;2024121512;    9;    6.2;  84.0;eor
        183;2024121518;    9;    7.6;  97.0;eor
        183;2024121606;    9;    8.6;  96.0;eor
        183;2024121612;    9;    8.1;  97.0;eor
        183;2024121618;    9;    7.9;  97.0;eor
        183;2024121706;    9;    8.3;  92.0;eor
        183;2024121712;    9;    7.8;  97.0;eor
        183;2024121718;    9;    7.9;  97.0;eor
        183;2024121806;    9;    6.2;  91.0;eor
        183;2024121812;    9;    6.2;  94.0;eor
        183;2024121818;    9;    9.1;  92.0;eor
        183;2024121906;    9;    9.6;  90.0;eor
        183;2024121912;    9;   11.1;  86.0;eor
        183;2024121918;    9;    6.2;  89.0;eor
        183;2024122006;    9;    6.1;  71.0;eor
        183;2024122012;    9;    5.9;  66.0;eor
        183;2024122018;    9;    5.4;  80.0;eor
        183;2024122106;    9;    3.8;  92.0;eor
        183;2024122112;    9;    6.1;  91.0;eor
        183;2024122118;    9;    6.1;  88.0;eor
        183;2024122206;    9;    5.1;  95.0;eor
        183;2024122212;    9;    5.8;  85.0;eor
        183;2024122218;    9;    4.3;  89.0;eor
        183;2024122306;    9;    3.1;  92.0;eor
        183;2024122312;    9;    4.3;  97.0;eor
        183;2024122318;    9;    4.9;  94.0;eor
        183;2024122406;    9;    5.3;  83.0;eor
        183;2024122412;    9;    5.6;  80.0;eor
        183;2024122418;    9;    2.9;  96.0;eor
        183;2024122506;    9;    4.2;  94.0;eor
        183;2024122512;    9;    5.8;  98.0;eor
        183;2024122518;    9;    6.3;  99.0;eor
        183;2024122606;    9;    7.1;  98.0;eor
        183;2024122612;    9;    6.8;  96.0;eor
        183;2024122618;    9;    6.3;  94.0;eor
        183;2024122706;    9;    5.3;  98.0;eor
        183;2024122712;    9;    5.0;  98.0;eor
        183;2024122718;    9;    4.6;  99.0;eor
        183;2024122806;    9;    4.5;  99.0;eor
        183;2024122812;    9;    3.7;  98.0;eor
        183;2024122818;    9;    1.4;  97.0;eor
        183;2024122906;    9;    3.0; 100.0;eor
        183;2024122912;    9;    4.2;  97.0;eor
        183;2024122918;    9;    4.1;  96.0;eor
        183;2024123006;    9;    6.0;  94.0;eor
        183;2024123012;    9;    6.3;  94.0;eor
        183;2024123018;    9;    5.9;  90.0;eor
        183;2024123106;    9;    6.6;  97.0;eor
        183;2024123112;    9;    6.4;  83.0;eor
        183;2024123118;    9;    3.8;  89.0;eor
        183;2025010106;    9;    5.6;  95.0;eor
        183;2025010112;    9;    7.2;  86.0;eor
        183;2025010118;    9;    7.6;  88.0;eor
        183;2025010206;    9;    2.5;  78.0;eor
        183;2025010212;    9;    2.5;  62.0;eor
        183;2025010218;    9;    2.4;  63.0;eor
        183;2025010306;    9;    2.2;  74.0;eor
        183;2025010312;    9;    1.6;  55.0;eor
        183;2025010318;    9;    1.6;  63.0;eor
        183;2025010406;    9;   -2.7;  72.0;eor
        183;2025010412;    9;    0.1;  90.0;eor
        183;2025010418;    9;   -0.3;  97.0;eor
        183;2025010506;    9;   -0.5;  93.0;eor
        183;2025010512;    9;    0.8;  83.0;eor
        183;2025010518;    9;    1.9;  74.0;eor
        183;2025010606;    9;    2.3;  98.0;eor
        183;2025010612;    9;    6.9;  97.0;eor
        183;2025010618;    9;    6.9;  90.0;eor
        183;2025010706;    9;    4.3;  74.0;eor
        183;2025010712;    9;    5.3;  73.0;eor
        183;2025010718;    9;    2.8;  85.0;eor
        183;2025010806;    9;    1.6;  86.0;eor
        183;2025010812;    9;    3.7;  74.0;eor
        183;2025010818;    9;    4.1;  76.0;eor
        183;2025010906;    9;    0.8;  88.0;eor
        183;2025010912;    9;    2.0;  81.0;eor
        183;2025010918;    9;    1.0;  96.0;eor
        183;2025011006;    9;    3.3;  87.0;eor
        183;2025011012;    9;    3.1;  62.0;eor
        183;2025011018;    9;    1.6;  91.0;eor
        183;2025011106;    9;    1.9;  71.0;eor
        183;2025011112;    9;    0.5;  84.0;eor
        183;2025011118;    9;    1.3;  70.0;eor
        183;2025011206;    9;   -0.4;  80.0;eor
        183;2025011212;    9;    0.2;  73.0;eor
        183;2025011218;    9;   -0.2;  80.0;eor
        183;2025011306;    9;   -2.6;  96.0;eor
        183;2025011312;    9;    0.5;  88.0;eor
        183;2025011318;    9;   -0.5;  89.0;eor
        183;2025011406;    9;    0.9;  94.0;eor
        183;2025011412;    9;    1.8;  95.0;eor
        183;2025011418;    9;    4.6;  98.0;eor
        183;2025011506;    9;    4.8;  96.0;eor
        183;2025011512;    9;    3.3; 100.0;eor
        183;2025011518;    9;    3.0; 100.0;eor
        183;2025011606;    9;    2.6;  99.0;eor
        183;2025011612;    9;    3.8;  99.0;eor
        183;2025011618;    9;    4.0;  97.0;eor
        183;2025011706;    9;    2.6; 100.0;eor
        183;2025011712;    9;    2.0; 100.0;eor
        183;2025011718;    9;    1.5;  99.0;eor
        183;2025011806;    9;    2.4;  99.0;eor
        183;2025011812;    9;    3.2;  99.0;eor
        183;2025011818;    9;    2.2;  99.0;eor
        183;2025011906;    9;   -1.9;  98.0;eor
        183;2025011912;    9;   -1.5;  98.0;eor
        183;2025011918;    9;    1.7;  99.0;eor
        183;2025012006;    9;    3.0;  90.0;eor
        183;2025012012;    9;    4.1;  82.0;eor
        183;2025012018;    9;    1.1;  94.0;eor
        183;2025012106;    9;   -0.4;  97.0;eor
        183;2025012112;    9;    1.1;  91.0;eor
        183;2025012118;    9;    1.0;  91.0;eor
        183;2025012206;    9;   -1.2;  98.0;eor
        183;2025012212;    9;   -0.4;  99.0;eor
        183;2025012218;    9;    2.8;  78.0;eor
        183;2025012306;    9;    1.6;  84.0;eor
        183;2025012312;    9;    1.7;  97.0;eor
        183;2025012318;    9;    4.7;  89.0;eor
        183;2025012406;    9;    2.2;  85.0;eor
        183;2025012412;    9;    4.9;  83.0;eor
        183;2025012418;    9;    5.4;  88.0;eor
        183;2025012506;    9;    5.0;  97.0;eor
        183;2025012512;    9;    6.9;  98.0;eor
        183;2025012518;    9;    3.8;  95.0;eor
        183;2025012606;    9;    3.7;  95.0;eor
        183;2025012612;    9;    2.9;  94.0;eor
        183;2025012618;    9;    2.5;  97.0;eor
        183;2025012706;    9;    3.5;  89.0;eor
        183;2025012712;    9;    5.8;  95.0;eor
        183;2025012718;    9;    7.6;  90.0;eor
        183;2025012806;    9;    5.3;  95.0;eor
        183;2025012812;    9;    6.9;  87.0;eor
        183;2025012818;    9;    5.5;  93.0;eor
        183;2025012906;    9;    2.7; 100.0;eor
        183;2025012912;    9;    5.2;  93.0;eor
        183;2025012918;    9;    5.3;  98.0;eor
        183;2025013006;    9;    4.3;  92.0;eor
        183;2025013012;    9;    5.4;  89.0;eor
        183;2025013018;    9;    5.1;  91.0;eor
        183;2025013106;    9;    3.3;  91.0;eor
        183;2025013112;    9;    3.1;  89.0;eor
        183;2025013118;    9;    3.0;  82.0;eor
        183;2025020106;    9;    3.7;  94.0;eor
        183;2025020112;    9;    4.0;  88.0;eor
        183;2025020118;    9;    3.5;  95.0;eor
        183;2025020206;    9;    0.7;  87.0;eor
        183;2025020212;    9;    2.4;  91.0;eor
        183;2025020218;    9;    3.2;  91.0;eor
        183;2025020306;    9;    2.2;  85.0;eor
        183;2025020312;    9;    4.5;  68.0;eor
        183;2025020318;    9;    1.7;  83.0;eor
        183;2025020406;    9;   -2.0;  94.0;eor
        183;2025020412;    9;    0.4;  96.0;eor
        183;2025020418;    9;    0.6;  94.0;eor
        183;2025020506;    9;    2.3;  87.0;eor
        183;2025020512;    9;    4.5;  92.0;eor
        183;2025020518;    9;    2.9;  97.0;eor
        183;2025020606;    9;    3.5;  99.0;eor
        183;2025020612;    9;    3.6;  88.0;eor
        183;2025020618;    9;    3.0;  92.0;eor
        183;2025020706;    9;    3.0;  89.0;eor
        183;2025020712;    9;    4.0;  84.0;eor
        183;2025020718;    9;    3.6;  92.0;eor
        183;2025020806;    9;    0.8;  77.0;eor
        183;2025020812;    9;    1.1;  76.0;eor
        183;2025020818;    9;    2.0;  74.0;eor
        183;2025020906;    9;    1.8;  83.0;eor
        183;2025020912;    9;    2.8;  80.0;eor
        183;2025020918;    9;    2.7;  84.0;eor
        183;2025021006;    9;    2.2;  77.0;eor
        183;2025021012;    9;    1.9;  83.0;eor
        183;2025021018;    9;    1.9;  82.0;eor
        183;2025021106;    9;    0.9;  82.0;eor
        183;2025021112;    9;    1.8;  75.0;eor
        183;2025021118;    9;    1.3;  81.0;eor
        183;2025021206;    9;   -2.3;  85.0;eor
        183;2025021212;    9;   -2.2;  84.0;eor
        183;2025021218;    9;   -0.7;  84.0;eor
        183;2025021306;    9;    0.6;  85.0;eor
        183;2025021312;    9;    2.2;  84.0;eor
        183;2025021318;    9;    1.3;  84.0;eor
        183;2025021406;    9;    0.6;  74.0;eor
        183;2025021412;    9;    1.2;  72.0;eor
        183;2025021418;    9;   -0.4;  63.0;eor
        183;2025021506;    9;   -0.3;  57.0;eor
        183;2025021512;    9;    0.6;  55.0;eor
        183;2025021518;    9;   -1.0;  94.0;eor
        183;2025021606;    9;   -1.9;  69.0;eor
        183;2025021612;    9;   -0.9;  63.0;eor
        183;2025021618;    9;   -3.3;  63.0;eor
        183;2025021706;    9;   -2.8;  64.0;eor
        183;2025021712;    9;   -1.2;  61.0;eor
        183;2025021718;    9;   -0.9;  71.0;eor
        183;2025021806;    9;    0.0;  82.0;eor
        183;2025021812;    9;    2.3;  72.0;eor
        183;2025021818;    9;    0.8;  76.0;eor
        183;2025021906;    9;    0.7;  76.0;eor
        183;2025021912;    9;    2.8;  65.0;eor
        183;2025021918;    9;   -0.4;  91.0;eor
        183;2025022006;    9;   -1.3;  76.0;eor
        183;2025022012;    9;    1.7;  54.0;eor
        183;2025022018;    9;    1.4;  65.0;eor
        183;2025022106;    9;    1.1;  74.0;eor
        183;2025022112;    9;    2.6;  98.0;eor
        183;2025022118;    9;    4.5;  84.0;eor
        183;2025022206;    9;    2.6;  85.0;eor
        183;2025022212;    9;    6.3;  68.0;eor
        183;2025022218;    9;    6.2;  64.0;eor
        183;2025022306;    9;    4.4;  87.0;eor
        183;2025022312;    9;    4.8; 100.0;eor
        183;2025022318;    9;    4.5; 100.0;eor
        183;2025022406;    9;    3.0;  96.0;eor
        183;2025022412;    9;    7.6;  76.0;eor
        183;2025022418;    9;    9.9;  70.0;eor
        183;2025022506;    9;    5.7; 100.0;eor
        183;2025022512;    9;    7.8;  99.0;eor
        183;2025022518;    9;    6.7;  95.0;eor
        183;2025022606;    9;    3.6; 100.0;eor
        183;2025022612;    9;    3.3; 100.0;eor
        183;2025022618;    9;    5.5; 100.0;eor
        183;2025022706;    9;    3.4; 100.0;eor
        183;2025022712;    9;    3.6; 100.0;eor
        183;2025022718;    9;    3.3; 100.0;eor
        183;2025022806;    9;    3.4; 100.0;eor
        183;2025022812;    9;    3.7;  98.0;eor
        183;2025022818;    9;    2.7;  94.0;eor
        183;2025030106;    9;    0.8;  98.0;eor
        183;2025030112;    9;    1.7;  89.0;eor
        183;2025030118;    9;    1.9;  99.0;eor
        183;2025030206;    9;    2.9;  95.0;eor
        183;2025030212;    9;    5.0;  90.0;eor
        183;2025030218;    9;    4.0;  95.0;eor
        183;2025030306;    9;    3.5;  90.0;eor
        183;2025030312;    9;    6.0;  77.0;eor
        183;2025030318;    9;    5.1;  85.0;eor
        183;2025030406;    9;    4.1;  94.0;eor
        183;2025030412;    9;    4.7;  95.0;eor
        183;2025030418;    9;    6.8;  85.0;eor
        183;2025030506;    9;    4.9;  78.0;eor
        183;2025030512;    9;    9.3;  56.0;eor
        183;2025030518;    9;    8.7;  55.0;eor
        183;2025030606;    9;    5.6;  69.0;eor
        183;2025030612;    9;   11.9;  54.0;eor
        183;2025030618;    9;    6.8;  73.0;eor
        183;2025030706;    9;    4.2;  78.0;eor
        183;2025030712;    9;   12.1;  55.0;eor
        183;2025030718;    9;   10.9;  52.0;eor
        183;2025030806;    9;    9.7;  51.0;eor
        183;2025030812;    9;    9.7;  52.0;eor
        183;2025030818;    9;    6.6;  70.0;eor
        183;2025030906;    9;    4.0;  93.0;eor
        183;2025030912;    9;    6.1;  78.0;eor
        183;2025030918;    9;    5.0;  86.0;eor
        183;2025031006;    9;    3.3;  97.0;eor
        183;2025031012;    9;    3.8;  94.0;eor
        183;2025031018;    9;    2.7; 100.0;eor
        183;2025031106;    9;    3.2;  98.0;eor
        183;2025031112;    9;    3.5;  91.0;eor
        183;2025031118;    9;    2.8;  96.0;eor
        183;2025031206;    9;    3.5;  99.0;eor
        183;2025031212;    9;    4.5;  84.0;eor
        183;2025031218;    9;    2.2;  86.0;eor
        183;2025031306;    9;    2.4;  92.0;eor
        183;2025031312;    9;    3.7;  91.0;eor
        183;2025031318;    9;    3.4;  90.0;eor
        183;2025031406;    9;    2.4;  88.0;eor
        183;2025031412;    9;    4.3;  81.0;eor
        183;2025031418;    9;    2.5;  90.0;eor
        183;2025031506;    9;    2.6;  87.0;eor
        183;2025031512;    9;    4.7;  75.0;eor
        183;2025031518;    9;    1.9;  90.0;eor
        183;2025031606;    9;    2.9;  90.0;eor
        183;2025031612;    9;    4.7;  90.0;eor
        183;2025031618;    9;    3.9;  90.0;eor
        183;2025031706;    9;    1.5;  54.0;eor
        183;2025031712;    9;    3.8;  43.0;eor
        183;2025031718;    9;   -0.1;  71.0;eor
        183;2025031806;    9;    2.2;  73.0;eor
        183;2025031812;    9;    4.4;  79.0;eor
        183;2025031818;    9;    4.1;  77.0;eor
        183;2025031906;    9;    0.4;  98.0;eor
        183;2025031912;    9;    5.5;  72.0;eor
        183;2025031918;    9;    4.3;  46.0;eor
        183;2025032006;    9;    1.8;  69.0;eor
        183;2025032012;    9;   13.2;  31.0;eor
        183;2025032018;    9;   10.0;  55.0;eor
        183;2025032106;    9;    4.9;  82.0;eor
        183;2025032112;    9;    6.4;  76.0;eor
        183;2025032118;    9;    4.2;  87.0;eor
        183;2025032206;    9;    3.7;  91.0;eor
        183;2025032212;    9;    5.5;  81.0;eor
        183;2025032218;    9;    4.7;  88.0;eor
        183;2025032306;    9;    5.1;  79.0;eor
        183;2025032312;    9;    6.0;  78.0;eor
        183;2025032318;    9;    4.7;  90.0;eor
        183;2025032406;    9;    4.9;  90.0;eor
        183;2025032412;    9;    5.9;  83.0;eor
        183;2025032418;    9;    5.0;  83.0;eor
        183;2025032506;    9;    4.3;  91.0;eor
        183;2025032512;    9;    5.4;  88.0;eor
        183;2025032518;    9;    7.1;  86.0;eor
        183;2025032606;    9;    6.2;  91.0;eor
        183;2025032612;    9;    8.6;  78.0;eor
        183;2025032618;    9;    6.6;  73.0;eor
        183;2025032706;    9;    4.2;  93.0;eor
        183;2025032712;    9;    7.8;  78.0;eor
        183;2025032718;    9;    7.6;  77.0;eor
        183;2025032806;    9;    4.1;  92.0;eor
        183;2025032812;    9;   11.2;  65.0;eor
        183;2025032818;    9;    8.8;  72.0;eor
        183;2025032906;    9;    6.2;  83.0;eor
        183;2025032912;    9;    7.6;  85.0;eor
        183;2025032918;    9;    7.4;  67.0;eor
        183;2025033006;    9;    4.7;  84.0;eor
        183;2025033012;    9;    8.4;  82.0;eor
        183;2025033018;    9;    5.9;  95.0;eor
        183;2025033106;    9;    4.8;  94.0;eor
        183;2025033112;    9;    6.6;  86.0;eor
        183;2025033118;    9;    6.1;  80.0;eor
        183;2025040106;    9;    5.3;  85.0;eor
        183;2025040112;    9;    7.8;  74.0;eor
        183;2025040118;    9;    7.1;  65.0;eor
        183;2025040206;    9;    4.1;  98.0;eor
        183;2025040212;    9;    7.8;  72.0;eor
        183;2025040218;    9;    6.4;  78.0;eor
        183;2025040306;    9;    7.5;  68.0;eor
        183;2025040312;    9;   10.2;  53.0;eor
        183;2025040318;    9;   10.7;  56.0;eor
        183;2025040406;    9;    7.2;  81.0;eor
        183;2025040412;    9;   12.8;  55.0;eor
        183;2025040418;    9;    5.5;  89.0;eor
        183;2025040506;    9;    5.5;  67.0;eor
        183;2025040512;    9;    6.4;  62.0;eor
        183;2025040518;    9;    4.0;  68.0;eor
        183;2025040606;    9;    4.1;  59.0;eor
        183;2025040612;    9;    6.1;  39.0;eor
        183;2025040618;    9;    5.9;  70.0;eor
        183;2025040706;    9;    5.4;  82.0;eor
        183;2025040712;    9;    7.4;  76.0;eor
        183;2025040718;    9;    7.8;  74.0;eor
        183;2025040806;    9;    6.2;  78.0;eor
        183;2025040812;    9;    9.4;  64.0;eor
        183;2025040818;    9;    7.3;  62.0;eor
        183;2025040906;    9;    6.7;  81.0;eor
        183;2025040912;    9;    7.8;  77.0;eor
        183;2025040918;    9;    6.8;  86.0;eor
        183;2025041006;    9;    4.8;  89.0;eor
        183;2025041012;    9;    7.8;  63.0;eor
        183;2025041018;    9;    9.7;  76.0;eor
        183;2025041106;    9;    6.9;  89.0;eor
        183;2025041112;    9;    9.3;  82.0;eor
        183;2025041118;    9;   10.1;  82.0;eor
        183;2025041206;    9;    7.7;  88.0;eor
        183;2025041212;    9;    9.0;  86.0;eor
        183;2025041218;    9;    8.0;  90.0;eor
        183;2025041306;    9;    7.1;  93.0;eor
        183;2025041312;    9;   14.5;  64.0;eor
        183;2025041318;    9;   11.8;  92.0;eor
        183;2025041406;    9;    8.5;  92.0;eor
        183;2025041412;    9;   11.1;  79.0;eor
        183;2025041418;    9;   10.2;  76.0;eor
        183;2025041506;    9;    8.0;  96.0;eor
        183;2025041512;    9;    9.5;  83.0;eor
        183;2025041518;    9;    8.3;  89.0;eor
        183;2025041606;    9;   12.4;  88.0;eor
        183;2025041612;    9;   14.5;  76.0;eor
        183;2025041618;    9;   10.7;  93.0;eor
        183;2025041706;    9;    8.9;  94.0;eor
        183;2025041712;    9;   10.0;  85.0;eor
        183;2025041718;    9;    7.9;  96.0;eor
        183;2025041806;    9;    7.6;  99.0;eor
        183;2025041812;    9;    8.9;  95.0;eor
        183;2025041818;    9;    9.3;  80.0;eor
        183;2025041906;    9;    7.9;  94.0;eor
        183;2025041912;    9;   10.0;  79.0;eor
        183;2025041918;    9;    8.8;  86.0;eor
        183;2025042006;    9;    8.3;  86.0;eor
        183;2025042012;    9;   10.3;  78.0;eor
        183;2025042018;    9;    8.7;  77.0;eor
        183;2025042106;    9;    8.9;  86.0;eor
        183;2025042112;    9;    9.6;  83.0;eor
        183;2025042118;    9;    8.5;  83.0;eor
        183;2025042206;    9;    8.9;  94.0;eor
        183;2025042212;    9;   13.8;  76.0;eor
        183;2025042218;    9;   11.2;  92.0;eor
